name,rewriteId,detail_url,country,province,city,zip,street,building,phone,fax,email,homepage,short_description,description,halls,stands,zones,exhibitor_programs,product_categories,usage_areas,product_end_uses,keywords,tags,brands,facebook,instagram,linkedin,twitter,youtube,tiktok,wechat,weibo,whatsapp,logo,last_approval
Saltex Exports,saltex,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/saltex.html,Pakistan,,Karachi,74000,"1st Floor F-718-A, S.I.T.E.",1st Floor,+92 331 3133406,+92 300 2038837,hunain@saltex.com.pk,https://www.saltex.com.pk,,"Saltex Exports Manufacturer & Exporter – PakistanBased in Karachi’s industrial hub (S.I.T.E.), Saltex Exports Manufacturer...",9.1,H9.1-B50L,,Retail trade suppliers,"Bed, Bath & Living; Fibres and Yarns, Textile Materials, Finishing",,,Home Textiles; Towels; Textile Exporter; Textile Supplier; Made-ups,,,,,,,,,,,,,2025-11-17T14:34:06
Salwan Rug Industries,salwan-rug-industries,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/salwan-rug-industries.html,India,,"Bhadohi, Uttar Pradesh",221301,Ghosia Aurai,,+91 86044 16350,,salwan.rug@gmail.com,,,,11.1,H11.1-E81C,,,Carpets & Rugs,,,,,,,,,,,,,,,,2025-11-24T11:17:47
Sam Rafoat Tekstil,sam-rafoat-tekstil,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sam-rafoat-tekstil.html,Uzbekistan,,Samarkand,140319,Uzbektrakt 1 Konigil,,+998 91 538 11 11,+998 91 538 11 11,info@parisahome.com,https://parisahome.com,,Parisa Home was established in 2011 also known as “Sam Rafoat Textile” LTD. In the beginning the company started producing...,9.1,H9.1-G13,,,,,,Terry Towel; Sam Rafoat; Textile; Uzbekistan; Made in Uzbekistan,,,,,,,,,,,,,2026-03-08T07:23:19
Sama Textile Private Limited,sama-textile-private-limited,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sama-textile-private-limited.html,Pakistan,,Lahore,54600,"0-4 Km, Services Road, Ring Road, Feroz Pur Road",,+92 307 6450495,,arif.james@samatextiles.com,,,,8.0,H8.0-E47,,,,,,,,,,,,,,,,,,,2025-10-31T10:32:31
Samira Fabrics (Pvt) Ltd.,samira-fabrics-pvt-ltd,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/samira-fabrics-pvt-ltd.html,Pakistan,,Lahore,54660,"55-P, Gulberg II",,+92 42 35718204,+92 42 35718206,ali@samirafab.com,https://www.samirafab.com,,SAMIRA FABRICS (PVT) LTD. was established in 1969 and converted into a Limited concern in 1973 with the objective of penetrating...,8.0,H8.0-G72E,,,"Bed, Bath & Living",,,Cabnet Roll Towel; Terry Towel-Cotton Comfort; KITCHEN LINEN; Institutional white articles.,,,,https://instagram.com/samirafabrics,https://pk.linkedin.com/company/samira-fabrics-pvt-ltd1,,,,,,,,2026-03-08T05:23:51
Sample King Ltd,sample-king-ltd,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sample-king-ltd.html,China,Guangdong,Shenzhen Guangdong,518000,"F1 & F4, HESC Building Yantian Free Trade Zone Yantian District","F1 & F4, HESC Building",,,janet.lin@sampleking.com,https://www.sampleking.com,,Sample King is the leading global manufacturer of custom-made textile samples servicing the furnishing fabrics industry. We...,10.3,H10.3-B11B,,Interior.Architecture.Hospitality FINDER,Services & Software; Window & Interior Decoration,,,SampleProducer; InteriorSample; Samplebook; Waterfall; Sampleking,,,,,,,,,,,,,2025-12-09T03:30:45
Sampletech Private Limited,sampletech-private-limited,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sampletech-private-limited.html,India,IND_13,Thane,421501,"Plot No. 24, 26, 27/20 Near RK CNG Pump, Ambernath Industrial Estate (West)",,+91 98231 21263,,sales@sampletech.in,https://www.sampletech.in,,"We are delighted to introduce Sampletech, a leading manufacturer of high-quality swatch books, memos, and waterfalls, situated...",10.1,H10.1-A20A,,,,,,Sample Books; Hangers; Swatch Books; Catalogues; Marketing,,,,,,,,,,,,,2025-11-24T16:54:57
Samteks Home Pazarlama San. ve Tic. Ltd. Sti.,samteks-home-pazarlama-san-ve-tic-ltd-sti,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/samteks-home-pazarlama-san-ve-tic-ltd-sti.html,Türkiye,,"Merkezefendi, Denizli",,Eskihisar Mah. Ankara Asfalti Uzeri. No: 313/4,,+90 533 719 55 09,,info@samtekshome.com,https://www.samtekshome.com,,,6.1,H6.1-C35,,,,,,,,,,https://www.instagram.com/faralyalifeandmore,https://www.linkedin.com/company/samtekshome,,,,,,,,2025-11-24T16:57:04
Sandana Consulting SAS,sandana-consulting-sas,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sandana-consulting-sas.html,France,,Saint Chamond,42400,74 Rue General de Gaulle,,+33 4 77 29 40 96,+33 6 86 05 33 96,vsandana2@wanadoo.fr,,,100% Recycled - Sustainable circular economy  About Us:*35 years of experience in the facilitation of your sourcing in Fibers...,4.0,H4.0-H79,,Interior.Architecture.Hospitality FINDER,,,,100% Recycled Polyester Fibers; 100% recycled Fabrics ;  Recycled Made ups ;  Knitted Mattress Ticking   Mattress Bags;  Top Mattresses with Foam/Latex,,,,,,,,,,,,,2026-03-08T07:08:21
Sandiya Exports Private Limited,sandiya-exports-private-limited,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sandiya-exports-private-limited.html,India,IND_30,New Delhi,110041,"G-10, Udyog Nagar, Peera Garhi",,+91 97174 59286,+91 45018812,sanjeet.bhasin@sandiyaexports.com,,,,10.1,H10.1-D12,,,,,,,,,,,,,,,,,,,2026-03-08T07:05:34
SANDRA JACOBS DESIGN,sandra-jacobs-design,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sandra-jacobs-design.html,Netherlands,,Vught,5264 PJ,Nieuwe Linie 10,,+31 6 10856471,,info@sandrajacobs.nl,https://www.sandrajacobs.nl,,,6.1,H6.1-B50,,,Textile Design; Wall Decoration,,,,,,,,,,,,,,,,2026-03-08T02:56:47
Sanem Plastik Sanayi ve Ticaret A.S.,sanem-plastik-sanayi-ve-ticaret-as,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sanem-plastik-sanayi-ve-ticaret-as.html,Türkiye,,Izmir,35875,Yazibasi Mah. Karabag Sok. No: 17 Torbali,Torbali,+90 232 853 76 00,+90 232 853 76 01,info@sanemplastik.com,https://www.sanemplastik.com,,"Sanem Plastik, which has been continuing its commercial activities since 1996 and continuing its production activities in...",6.0,H6.0-C19,,,"Bed, Bath & Living; Flooring & Equipment",,,PVC TABLECLOTH WITH NON WOVEN BACKING; LACE PVC TABLECLOTH; PVC TABLECLOTH WITH LACE EDGES; DECORATIVE PVC FURNITURE FOIL; SPC & LVT FLOORING,,,,https://www.instagram.com/sanemplastik,https://tr.linkedin.com/company/sanem-plastik,,,,,,,company_pictures/10000000202501/386019/1730269695021_2743438125.png,2026-03-08T04:26:11
Sangat Overseas,sangat-overseas,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sangat-overseas.html,India,,Panipat,132103,"Purewal Colony, Near Malik Garden",,,+91 180 265 4213,sarabjeetso@gmail.com,https://www.sangatoverseas.com,,Sangat Overseas is a export house based in Panipat city engaged in Manufacturing of Home Furnishing Textile products for...,10.1,H10.1-C77,,Interior.Architecture.Hospitality FINDER; Retail trade suppliers,"Bed, Bath & Living",,,Bathmats; Rugs; Throws; Cushions; Bedcovers,,,,,,,,,,,,,2025-10-27T13:33:08
Sangiorgio Srl,sangiorgio-srl,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sangiorgio-srl.html,Italy,Lecco,Sirone,23844,Via Don Giovanni Minzoni 25,,,,,,,Sangiorgio is an Italian manufacturer of furnishing fabrics and textile wallcoverings since 1970. All production passages...,3.1,H3.1-E44,,Selected for Interior.Architecture.Hospitality LIBRARY; Weaver,Decorative & Furniture Fabrics; Wall Decoration,,,furnishing fabrics; textile wallcoverings; upholstery fabrics; decorative curtains; wallcoverings,,,,,,,,,,,,company_pictures/10000000202501/0052589969/1699373515743_1028724160.jpg,2026-03-08T03:17:43
SANIA RUG INTERNATIONAL,sania-rug-international,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sania-rug-international.html,India,,Bhadohi,221401,"Dulamdaspur, Sarroi","Dulamdaspur, Sarroi",+91 99360 16570,,saniarugstatus@gmail.com,,,,11.1,H11.1-B49,,,Carpets & Rugs,,,,,,,,,,,,,,,,2025-12-04T12:34:28
Santa Amalia Alta Decoracion SL,santa-amalia-alta-decoracion-sl,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/santa-amalia-alta-decoracion-sl.html,Spain,,Montilla,14550,"Calle San Francisco Solano, 33 - Plt 2",,+34957636006,,info@santaamaliadecoracion.com,https://www.santaamaliadecoracion.com,,Santa Amalia Alta Decoration is synonymous with design excellence.   Santa Amalia is a textile company that markets fabrics...,3.1,H3.1-F97,,,Decorative & Furniture Fabrics,,,FURNITURE FABRICS; CURTAINS; UPHOLSTING; WINDOWS; DECORATIVE FABRICS,,,,https://www.instagram.com/santa_amalia_decoracion,,,,,,,,,2026-03-08T03:21:19
"Santex Home Fashions (Tianjin) Co., Ltd.",santex-home-fashions-tianjin-co-ltd,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/santex-home-fashions-tianjin-co-ltd.html,China,Tianjin Shi,Tianjin Tianjin Shi,300384,"C-801, Building 7th, XinMao Science Park No. 15 Rongyuan Road Huayuan Industry Area, NanKai District","C-801, Building 7th, XinMao Science Park",,,,,,"介绍 Santex Home Fashions (Tianjin) Co., Ltd.Since the establishment of the company in 1998, Santex Home Fashions (Tianjin...",9.1,H9.1-G41B,,,"Bed, Bath & Living; Decorative & Furniture Fabrics",,,sofa slipcovers; blanket; pet bed; sofa cover; Furniture Protector,,,,,,,,,,,,,2025-10-24T08:36:02
Santex Industries,santex-industries,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/santex-industries.html,Pakistan,,Karachi,75400,"Korangi Creek Sector 27, Korangi Industrial Area",Korangi Creek,+92) 21 3505 6037,,shakeel@santexindustries.com,https://www.santexindustries.com,,,9.1,H9.1-B50K,,,,,,,,,,,,,,,,,,,2025-11-11T12:05:39
Santham Exports,santham-exports,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/santham-exports.html,India,IND_22,Karur,639001,"9/821-11, Rasi Nagar, Chinnandan Kovil Road",,+91 99949 82962,,santham@santhamexports.com,https://www.santhamexports.com,,"Santham Exports, being one of the leading manufacturer and exporter of home furnishing fabrics and made-up products for last...",8.0,H8.0-B71,,Econogy FINDER,"Bed, Bath & Living",,,Table linen; Kitchen linen; Tote bags; Beach towels; Cushions,,,,,,,,,,,,,2025-10-30T07:48:33
Santosh Fab,santosh-fab,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/santosh-fab.html,India,,Panipat,132103,"Barsat Road, Noorwala Near Shalini Gas Agency","Barsat Road, Noorwala",,,santoshfab94@gmail.com,,,,10.3,H10.3-A21C,,,,,,,,,,,,,,,,,,,2025-10-15T07:45:11
Santosh Handtex,santosh-handtex,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/santosh-handtex.html,India,,Panipat,132103,Barsat Road Near Mohan Spinners Noorwala,,+91 99967 78683,+91 99967 78683,info@santoshhandtex.com,https://www.santoshhandtex.com,,"Santosh Handtex is known as one of the leading manufacturers and exporters of Home furnishing Made-ups & Floor Covering, not...",10.3,H10.3-A21B,,,,,,throw supplier; rugs supplier; cushion supplier; home textile products; santosh handtex panipat,,,,,,,,,,,,,2026-03-08T03:28:59
Sapana Polyweave Private Limited,sapana-polyweave-private-limited,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sapana-polyweave-private-limited.html,India,,Mumbai,400063,"F-501, Lotus Corporate Park, Off. Western Express Highway, Goregaon (East)",,+91 22 6980 3901,+91 22 2685 2366,exports@sapanamats.com,https://www.sapanamats.com,,We are India's largest manufacturer and exporter of Polypropylene Rugs and have won the top mat exporter award for 15 years...,12.0,H12.0-A28,,,Carpets & Rugs,,,Patio rugs; Sustainable; Outdoor rugs; Mats; Recycled,,,,https://www.instagram.com/sapanacarpetmats,,,,,,,,,2025-11-25T07:32:15
Sapphire Textile Mills Ltd,sapphire-textile-mills-ltd,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sapphire-textile-mills-ltd.html,Pakistan,,Lahore,54660,7A-K Main Boulevard Gulberg II,,+92 42 111 000 091,+92 345 8248350,furqan.mahmood@sapphiretextiles.com.pk,https://www.sapphiretextiles.com.pk,,"Sapphire Textile Mills is a renowned global leader in the textile industry, committed to producing high-quality, sustainable...",9.0,H9.0-C29,,,"Bed, Bath & Living",,,Home Textiles; Melange; Yarn Dyed; Textures; Sustainability,,,,https://www.instagram.com/sapphiretextilemills,https://www.linkedin.com/company/sapphiretextilemills,,,,,,,company_pictures/10000000202501/391320/1730271398648_3856989804.png,2025-10-22T12:38:26
Sara Textiles Limited,sara-textiles-limited,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sara-textiles-limited.html,India,,Noida,201301,"Sara House, B-8, Sector 4 Uttar Pradesh",,+91 120 466 7272,+91 120 466 7201,ceo@saratextiles.com,https://www.saratextiles.com,,"We would like to introduce ourselves as Sara Textiles Ltd., a state of art and composite home textiles and terry towels manufacturing...",9.0,H9.0-E41,,Econogy FINDER; Interior.Architecture.Hospitality FINDER; Retail trade suppliers,"Bed, Bath & Living",,,Terry Towels; Bathrobes; Jersey Sheets; Beach Towels; Waffle,,,,,,,,,,,,,2025-10-28T11:29:22
"Sarah Bene Textile (Suzhou) Co., Ltd.",sarah-bene-textile-suzhou-co-ltd,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sarah-bene-textile-suzhou-co-ltd.html,China,Jiangsu,Suzhou Jiangsu,215228,No. 1898 Nanhuan 2 Road Wujiang Shengze,No. 1898,+86 512 6353 6780,,sales4@larbene.com,https://www.larbene.com,,A. Industrial leader over 20 yearsB. Manufacture & trading C. Over 250 set Weaving MachinesD. Sofa and ladies’clothing fabricE...,10.3,H10.3-C10A,,,Decorative & Furniture Fabrics,,,"Sofa Fabric; Factory; Upholstery Fabric; Stock service; Cheaper price,less MOQ",,,,,,,,,,,,,2025-11-03T07:18:13
Sarathy Export Fabrics,sarathy-export-fabrics,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sarathy-export-fabrics.html,India,,Karur,639002,"S.F. No. 2147, New Bye Pass Road L.N.S. Post",,,+91 4324 241 834,sukumar@sarathyexport.com,https://www.sarathyexport.in,,"Established : 1992 Annual Turnover : 14 Million $ Product Category: Table Cloth, Napkin, Table Mat, Runner,Chair pad, Apron...",8.0,H8.0-D71,,,"Bed, Bath & Living",,,Sarathy,,,,,,,,,,,,company_pictures/10000000202501/0015012495/1665407491350_Sarathy.png,2025-11-25T08:06:47
Sarla Handicrafts Pvt. Ltd.,sarla-handicrafts-pvt-ltd,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sarla-handicrafts-pvt-ltd.html,India,,Panipat,132103,"Near Flora, Sector-29, Part-1, Huda",,+91 180 266 3646,+91 180 267 1872,amit@sarlahandicrafts.com,https://www.sarlahandicrafts.com,,"Established in 1989, Sarla Handicrafts is a BSCI Social Compliant: SA8000 enable a firm to be able to implement and maintain...",10.1,H10.1-A51,,,,,,"Bathmat; Manufacturer,  Cotton, Jute, ; Bath Mat; India; Tuffted Bedcover",,,,,,,,,,,,,2025-09-04T13:22:00
Sarlas S.A.,sarlas-sa,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sarlas-sa.html,Greece,,Nea Ionia,14231,Perissos 143 Irakleiou Ave,Perissos,+30 21 0258 6200,+30 21 0252 7314,info@sarlas.com,https://www.sarlas.gr,,"Our company, Sarlas SA, was established in Greece 40 years ago, as a major curtain decoration and upholstery fabrics collection...",3.0,H3.0-D95,,Interior.Architecture.Hospitality FINDER; Retail trade suppliers,Decorative & Furniture Fabrics,,,CURTAINS; WINDOW DECORATION; UPHOLSTERY FABRICS; DECORATIVE FABRICS; CONTRACT FABRICS,,,,,,,,,,,,company_pictures/10000000202601/451355/1756304937935_2387099204.jpg,2025-08-27T16:33:19
Satar Carpet GmbH,satar-carpet-gmbh,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/satar-carpet-gmbh.html,Germany,DEU_02,Hamburg,20457,Brooktorkai 3-4,,+49 36809 812,,satar-carpet@web.de,https://www.satar-carpet.com,,"Satar Carpet GmbH – Crafting Tradition, Weaving Excellence For more than four decades, Satar Carpet GmbH has been synonymous...",12.0,H12.0-C90,,Interior.Architecture.Hospitality FINDER; Retail trade suppliers,Carpets & Rugs,,,Handgeknöpfte Woll Teppiche; classic and modern; Handmade carpets; home decor; Interiors,,,,https://www.instagram.com/p/DSSbIFLiJKz,,,,,,,4915140565895,company_pictures/10000000202501/416048/1731507902392_2021399665.png,2026-03-08T06:38:29
Saurer Spinning Solutions GmbH & Co. KG,saurer-spinning-solutions-gmbh--co-kg,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/saurer-spinning-solutions-gmbh--co-kg.html,Germany,DEU_05,Übach-Palenberg,52531,Carlstr. 60,,+49 2451 9051000,,info.spinning@saurer.com,https://www.saurer.com,,"Home textiles and interior design start with Saurer yarns At Saurer, innovation begins with the yarn. Many trends in home...",4.0,H4.0-G51,,,"Fibres and Yarns, Textile Materials, Finishing; Textile Technology",,,Textilmaschinen - Textile machinery; Garninnovation - yarn innovation; Heimtextilien - home textiles; Recycling Garne - recycled yarns; Spinntechnologie - spinning technology,,,,,https://www.linkedin.com/company/saurer-group,,,,,,,company_pictures/10000000202601/484821/1758542032147_3868151164.png,2025-11-14T08:21:23
Saya Weaving Mills (Pvt) Ltd.,saya-weaving-mills-pvt-ltd,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/saya-weaving-mills-pvt-ltd.html,Pakistan,,Karachi,74000,"204, Saya Centre, MR6/53/1 Muhammad Feroz Street, Jodia Bazar",,+92 21 32426055,+92 21 32419028,export@sayatex.com,https://www.sayatex.com,,The Company is one of the most progressive and quality-oriented Textile Manufacturers of Pakistan. Since its inception...,9.0,H9.0-B01,,,,,,"Bed Linen; Bathrobes; Institutional Linen; Greige, Dyed & Printed Fabrics; Towels",,,,,,,,,,,,,2025-10-31T10:33:29
Saze Home Private Limited,saze-home-private-limited,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/saze-home-private-limited.html,India,,Gautam budh Nagar,201305,"No. 24, Block-D, Hosiery Complex Nagla Charandas, Dadri, Saze Home Noida",,+91 98399 80461,,info@sazehome.com,,,"SAZE HOME is a home textile brand rooted in responsible design, conscious materials, and enduring craftsmanship. Specializing...",10.1,H10.1-B80,,,Decorative & Furniture Fabrics; Smart Bedding,,,Cushions; Home Textile; Decorative Pillows; Hand made; Home Furnishing,,,,,,,,,,,,,2025-12-26T07:07:29
SBR ENTERPRISES,sbr-enterprises,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/sbr-enterprises.html,Pakistan,,Lahore,54000,"3-D Allama Iqbal Road, Opp Railway Head Quarter",,+92 42 37303480,,sbr.bashir@gmail.com,,,"Established in 2007, SBR ENTERPRISES is a leading manufacturer and exporter of Hand-Knotted woollen Carpets & Kilims , renowned...",11.0,H11.0-E71B,,,Carpets & Rugs,,,Vintage Rugs ; Kilim Rugs; Traditional Rugs; Modern Rugs; Customized Rugs,,,,,,,,,,,,,2025-11-15T15:02:14
Schwarzwald Schlafsysteme GmbH,schwarzwald-schlafsysteme-gmbh,https://heimtextil.messefrankfurt.com/frankfurt/en/exhibitor-search/exhibitor-search-apps.detail.html/schwarzwald-schlafsysteme-gmbh.html,Germany,,Haslach im Kinzigtal,77716,Schwarzwaldstraße 6,,+49 7832 7050,+49 7832 70584,info@hn8.de,https://www.schwarzwald-schlafsysteme.de,,"Schwarzwald Schlafsysteme – 90 Years of Experience, Quality and Innovation For 90 years, Schwarzwald Schlafsysteme has stood...",4.0,H4.0-B70,,,Smart Bedding,,,Matratzen; Boxspring-Betten; Topper; Lattenroste; Schlafsysteme,,,,,,,,,,,,company_pictures/10000000202601/451881/1763123836937_3997321509.png,2025-11-21T15:00:53
