expo,company_name,stand,enrichment_status,score,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,description,phone,address,linkedin_url,industry
Seafood Processing Global,,3EE201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1B501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1E502,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1B504,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL402,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN303,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1C501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3CC201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3CC900,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3CC801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,"1A501, 1A601",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1D603,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL303,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL900,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1E600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1A401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3II401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3HH801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3II801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1D407,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1E400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
