Company,Country,City,Category,Fair,Website,Email,Email_Status,Phone_WhatsApp,LinkedIn,Instagram,Facebook,Stand_Booth,Detail_URL,Notes
"Suzanne's Specialties, Inc.",United States,New Brunswick,,IFT FIRST Expo 2026,https://suzannes-specialties.com/,,not_found,800-762-2135,,https://www.instagram.com/suzannesspecialtiesinc,https://www.facebook.com/suzannesspecialties,South Building — 1553 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00135767,
Swan Neck Bio,Denmark,Kastrup,,IFT FIRST Expo 2026,https://www.swanneck.bio/,enquiries@swanneck.bio,generic,+45 3115 3553,https://www.linkedin.com/company/swan-neck-bio,,http://www.facebook.com/2008/fbml,South Building — ST19 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01275618,
Sweet Additions Inc,United States,Palm Beach Gardens,,IFT FIRST Expo 2026,https://www.sweetadditions.com/,customerservice@sweetadditions.com,generic,33410 212,https://www.linkedin.com/authwall,https://www.instagram.com/sweetadditionsusa,https://www.facebook.com/SweetAdditionsUSA,South Building — 1253 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00431104,
Sweet Harvest Foods,United States of America,Cannon Falls,,IFT FIRST Expo 2026,https://www.sweetharvestfoods.com,,not_found,507-263-8599,https://www.linkedin.com/company/sweetharvestfoods,,,South Building — 1717,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00159322,
Sweet Solutions LLC,United States of America,Plainfield,,IFT FIRST Expo 2026,https://www.thesweetsolutions.com,,not_found,+16303642843,https://www.linkedin.com/company/the-sweet-solutions/posts,,,South Building — 671,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00019259,
SYENSQO,United States of America,Lawrence,,IFT FIRST Expo 2026,https://www.syensqo.com/,,not_found,,https://www.linkedin.com/company/syensqo,,,South Building — 145,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01248461,
Symbio Bioculinary,United States of America,Bloomington,,IFT FIRST Expo 2026,https://symbiobc.com/,,not_found,3144202976,,,,South Building — ST84 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01263591,
Symega Food Ingredients Ltd,India,Ernakulam,,IFT FIRST Expo 2026,http://www.symega.com,info@symega.com,generic,+91-484-2734555,https://www.linkedin.com/company/symegafoodingredients,https://www.instagram.com/symega_official,https://www.facebook.com/symegafoodingredients,South Building — 4438,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01268104,
Sympatec Inc,United States,Pennington,,IFT FIRST Expo 2026,http://www.sympatec.com,info@sympatec.com,generic,+49 5323 717 0,https://www.linkedin.com/company/sympatec-gmbh,,,South Building — 3357 — Food Manufacturing Equipment Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00292057,
Syner Tech,United States of America,Ogden,,IFT FIRST Expo 2026,http://www.synertechusa.com,orders@synertechusa.com,generic,385-900-7460,https://www.linkedin.com/company/synertech-automation,,https://www.facebook.com/SynerTechAutomation,South Building — 604,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01275614,
Synthite USA Inc.,United States,Oak Park,,IFT FIRST Expo 2026,https://www.synthite.com,,not_found,1(708)846-8551,https://www.linkedin.com/company/synthite,https://www.instagram.com/synthite,https://www.facebook.com/synthite,South Building — 3828,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00369949,
TA Instruments,United States,New Caslte,,IFT FIRST Expo 2026,https://www.tainstruments.com/,,not_found,302-427-4000,https://www.linkedin.com/company/ta-instruments,,,South Building — 2682,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00025419,
Tanbo Food Ingredients,Egypt,Giza,,IFT FIRST Expo 2026,https://tanbofoods.com,info@tanbofoods.com,generic,+202 38383840,https://www.linkedin.com/company/30710298,,,South Building — 1761 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01223006,
Target Flavors,United States of America,Newport News,,IFT FIRST Expo 2026,https://targetflavors.com/,,not_found,1-800-538-3350,https://www.linkedin.com/company/target-flavors-inc,,,South Building — 1114,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01236527,
TasteWorks Flavors,United States of America,Branchburg,,IFT FIRST Expo 2026,http://www.tasteworksflavors.com,info@tasteworksflavors.com,generic,2026 2026,,,,South Building — 3615,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01236528,
TAT Nisasta San Ve Tic A. S.,Turkey,Adana,,IFT FIRST Expo 2026,http://www.tatnisasta.com.tr,info@tatnisasta.com.tr,generic,+90 322 394 38 78,https://www.linkedin.com/company/tatnisasta,https://www.instagram.com/tatnisasta,,South Building — 4246,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01175127,
Tate & Lyle,United States,Hoffman Estates,,IFT FIRST Expo 2026,https://www.tateandlyle.com,,not_found,+49 0 451-1604-0,https://www.linkedin.com/company/tate-&-lyle,,https://www.facebook.com/tr,South Building — MR 3687,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00013045,
tec5USA,United States of America,Planview,,IFT FIRST Expo 2026,https://www.tec5usa.com,,not_found,516 653-2000,,,,South Building — 4760,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00968166,
Techno (Fujian) Food Ingredients Co Ltd,China,Yongan,,IFT FIRST Expo 2026,https://www.techno-fi.com/en/,sales@techno-fi.com,generic,+1-626-288-8478,https://www.linkedin.com/company/techno-food-ingredients-inc,,https://www.facebook.com/Techno-Food-Ingredients-Co-Ltd-1465752510359268,South Building — 2910,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00093266,
TechSource Systems,United States of America,Hurricane,,IFT FIRST Expo 2026,https://techsourcesystems.com/index.php,,not_found,3854503828,,,,South Building — 3355 — Food Manufacturing Equipment Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01229572,
Tentamus,United States of America,Fredericksburg,,IFT FIRST Expo 2026,https://www.tentamus.com/north-america,hello@tentamus.com,generic,https://wa.me/15558263278,https://www.linkedin.com/company/tentamus-group,https://www.instagram.com/tentamus,https://www.facebook.com/Tentamus,South Building — 1581,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01242359,
Tenzo,United States of America,Los Angeles,,IFT FIRST Expo 2026,https://www.tenzotea.co,support@tenzotea.co,generic,585-737-4744,,,,South Building — 1664 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01242734,[generic]
Terra Nostra Organics,United States of America,Palo Alto,,IFT FIRST Expo 2026,https://www.terranostra.com/,hello@terranostra.com,generic,650- 514- 5101,https://www.linkedin.com/company/terra-nostra-organics,https://www.instagram.com/terra.nostra.organics,,South Building — 1361 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01243243,
Tetra Pak Inc.,United States of America,Denton,,IFT FIRST Expo 2026,https://www.tetrapakusa.com,,not_found,17056308,http://www.linkedin.com/company/tetra-pak,https://www.instagram.com/tetrapak,https://www.facebook.com/TetraPak,South Building — 1779,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00006457,
Texas A&M University - Department of Food Science & Technology,United States of America,College Station,,IFT FIRST Expo 2026,https://foodscience.tamu.edu/,casey.flint@ag.tamu.edu,named,2025 2026,https://www.linkedin.com/company/tamufstc,https://www.instagram.com/tamufstc,https://www.facebook.com/tamufstc,South Building — 1680,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01274047,
Texture Technologies Corp.,United States,Hamilton,,IFT FIRST Expo 2026,https://www.texturetechnologies.com/,sales@texturetechnologies.com,generic,+19144720531,https://www.linkedin.com/company/texture-technologies,https://www.instagram.com/texturetechnologies,https://www.facebook.com/TextureTechnologies,South Building — 2856,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00014816,
TFT Logistica,Mexico,San Francisco Chilpan,,IFT FIRST Expo 2026,https://www.tftlogistica.com/,tftswit@tftlogistica.com,named,https://api.whatsapp.com/send?phone=5518266987,https://mx.linkedin.com/company/tftlogistica,https://www.instagram.com/tft_logistica,https://www.facebook.com/TFTlogisticamx,South Building — 4751,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01273579,
The Better Meat Co.,United States of America,Sacramento,,IFT FIRST Expo 2026,https://www.bettermeat.co/,hello@bettermeat.co,generic,6107819552,https://www.linkedin.com/company/bettermeatco,https://www.instagram.com/bettermeatco,http://www.facebook.com/2008/fbml,South Building — 4749,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01273332,
The EVERY Company,United States of America,Daly City,,IFT FIRST Expo 2026,https://every.com/,,not_found,2002-2026,https://www.linkedin.com/company/theeverycompany,https://www.instagram.com/theeverycompany,https://www.facebook.com/theEVERYcompany,South Building — 4160,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00996744,
The Iidea Company,United States,San Diego,,IFT FIRST Expo 2026,http://www.iidea.com.mx,info@iidea.com.mx,generic,+1 619 274 8998,https://www.linkedin.com/company/the-iidea-company,https://www.instagram.com/theiideacompany,https://www.facebook.com/theiideacompany,South Building — 1364 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00663028,
The Morning Star Company,United States of America,Los Banos,,IFT FIRST Expo 2026,https://www.morningstarco.com/,payroll@morningstarco.com,named,+1 209.826.8000,https://www.linkedin.com/company/the-morning-star-company,,https://www.facebook.com/tr,South Building — 142,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01268703,
The Mushroom Company,United States,Cambridge,,IFT FIRST Expo 2026,http://www.themushroomcompany.com,,not_found,410-221-8971,https://www.linkedin.com/company/the-mushroom-company-part-of-the-south-mill-champs-family/posts,,,South Building — 3607,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00004571,
The Neil Jones Food Company,United States,Vancouver,,IFT FIRST Expo 2026,https://neiljonesfoodcompany.com/,,not_found,800-543-4356,https://www.linkedin.com/company/neiljonesfoodcompany,https://www.instagram.com/neiljonesfoodcompany,https://www.facebook.com/neiljonesfoodcompany,South Building — 4422,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00108182,
The Ohio State University,United States,Columbus,,IFT FIRST Expo 2026,http://fst.osu.edu,,not_found,614-292-6281,,https://www.instagram.com/osufoodscience,https://www.facebook.com/osufsc,South Building — 2607,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00004900,
"The Perfect Purée of Napa Valley, LLC",United States of America,Napa,,IFT FIRST Expo 2026,http://www.perfectpuree.com,info@perfectpuree.com,generic,707 261-5100,https://www.linkedin.com/company/15737366/admin,https://www.instagram.com/theperfectpuree,https://www.facebook.com/theperfectpuree,South Building — 1715,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01274340,
The Wright Group,United States,Lafayette,,IFT FIRST Expo 2026,https://www.thewrightgroup.net/,,not_found,800 201-3096,https://www.linkedin.com/company/wright-enrichment,,https://www.facebook.com/innovatewithtwg,South Building — 2819,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00060363,
Third Wave Bioactives,United States of America,Wauwatosa,,IFT FIRST Expo 2026,https://www.thirdwavebio.com/,info@thirdwavebio.com,generic,414 343-6215,https://www.linkedin.com/company/third-wave-bioactives,https://www.instagram.com/thirdwavebio,http://www.facebook.com/2008/fbml,South Building — 3610,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00991130,
"Tianjin Norland Biotech Co., Ltd",China,Tianjin,,IFT FIRST Expo 2026,http://www.greenjoyalgae.com,helen@chinajinsa.com,named,15502274502,,,,South Building — 1576,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01268713,
"Tianzhen Bocheng Vegetables Co.,Ltd.",China,Datong,,IFT FIRST Expo 2026,https://www.bocfoods.com/,sale@bocfoods.com,named,+86 186-1352-8588,,,,South Building — 1909,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01102993,
"Tilley Distribution, Inc.",United States,Middle River,,IFT FIRST Expo 2026,https://www.tilleydistribution.com,orders_mi@tilleydistribution.com,generic,+55 11 3060-9150,https://www.linkedin.com/company/tilleycompany,,,South Building — 1844,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00060462,
"TLC Ingredients, Inc.",United States of America,Crest Hill,,IFT FIRST Expo 2026,http://www.tlcingredients.com,sales@tlcingredients.com,generic,+18157239900,https://www.linkedin.com/search/results/all,,https://www.facebook.com/tlcingredients,South Building — 4510,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00082732,
Tomorrow Taste,United States of America,San Carlos,,IFT FIRST Expo 2026,https://www.tomorrowtaste.com/,,not_found,6266608775,,,,South Building — ST48 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01276661,
TOOTSI IMPEX USA,United States of America,Montclair,,IFT FIRST Expo 2026,https://tootsi.com/,,not_found,2010 - 2025,https://www.linkedin.com/company/tootsi-impex-inc,,,South Building — 1765 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01189178,
Topchance Foods Inc,Canada,Richmond Hill,,IFT FIRST Expo 2026,https://www.topchancefoods.com,info@topchancefoods.com,generic,+1 888 527-8818,,,,South Building — 4229,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00941537,
Totally Mushrooms LLC,United States of America,Nashville,,IFT FIRST Expo 2026,http://totallymushrooms.com,user@domain.com,named,615-627-8832,https://www.linkedin.com/company/squarespace,http://instagram.com/squarespace,http://www.facebook.com/2008/fbml,South Building — ST58 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01275733,
TraceGains Inc,United States of America,Broomfield,,IFT FIRST Expo 2026,https://tracegains.com/,info@tracegains.com,generic,80021 720 465-9400,https://www.linkedin.com/company/tracegains-inc-,https://www.instagram.com/tracegains,https://www.facebook.com/TraceGainsInc,South Building — 2575,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00162749,
Tradin Organic,United States,aptos,,IFT FIRST Expo 2026,https://www.tradinorganic.com/,info@tradinorganic.com,generic,+7909901,https://www.linkedin.com/company/tradin-organic-agriculture-b-v-,https://www.instagram.com/tradinorganic,https://www.facebook.com/tradinorganic,South Building — 1652 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00022720,
Traina Foods,United States of America,Patterson,,IFT FIRST Expo 2026,http://TRAINA.COM,cropped-traina_favicon@2x-270x270.png,named,209 892-5472,https://www.linkedin.com/company/traina-foods,,https://www.facebook.com/Trainafoods,South Building — 4256,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00025260,
"Tree Top, Inc.",United States of America,Selah,,IFT FIRST Expo 2026,https://treetop.com,,not_found,98942-0248,https://www.linkedin.com/company/tree-top-inc.,https://instagram.com/treetopinc,https://www.facebook.com/TreeTop,South Building — 3303,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00006571,
Trustwell,United States of America,Beaverton,,IFT FIRST Expo 2026,https://www.trustwell.com/,info@trustwell.com,generic,503-585-6242,https://www.linkedin.com/company/trustwell-llc,https://www.instagram.com/trustwell.connect,https://www.facebook.com/trustwell.connect,South Building — 305,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00020728,
Tulkoff Food Products Inc,United States,Baltimore,,IFT FIRST Expo 2026,https://www.tulkoff.com/,,not_found,800 638-7343,https://www.linkedin.com/company/tulkoff-food-products-inc,https://www.instagram.com/tulkofffoods,https://www.facebook.com/tulkoff,South Building — 4115,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00024450,
Turing Labs,United States of America,Sunnyvale,,IFT FIRST Expo 2026,https://www.turingsaas.com/,info@turingsaas.com,generic,628 600-1888,https://www.linkedin.com/company/turing-labs-inc,,,South Building — ST45 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01276622,
U.S. Soy,United States,Chesterfield,,IFT FIRST Expo 2026,https://ussoy.org/,,not_found,206-229-6515,https://www.linkedin.com/company/ussoy-org,https://www.instagram.com/u.s.soy,https://www.facebook.com/ussoyforagrowingworld,South Building — 1838,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00102667,
U.S. Sugar Specialty Products,United States,Port Wentworth,,IFT FIRST Expo 2026,https://www.ussugarspecialtyproducts.com,csr.specialty@ussugarsavannah.com,named,1(281)490-9709,,,,South Building — 3146,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00006463,
