Company,Country,City,Category,Fair,Website,Email,Phone_WhatsApp,LinkedIn,Instagram,Facebook,Stand_Booth,Detail_URL,Notes,company_name_scraped,description,phone_scraped,address,linkedin_company_url,industry,enrichment_status,score
Super Beta Glucan Inc,United States,Irvine,,IFT FIRST Expo 2026,http://www.superbetaglucan.com,service@superbetaglucan.com,+1 949 -264-2888,,,,South Building — 1464 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00553000,,,,,,,,partial,2
SupplySide,United States,Phoenix,,IFT FIRST Expo 2026,https://supplysidenetwork.com/,supplyside_logo_nav_400x80@2x.png,,https://www.linkedin.com/company/supplysidenetwork,https://www.instagram.com/supplysidenetwork,https://www.facebook.com/SupplySideNetwork,South Building — 3545,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00084424,,,,,,,,partial,2
Supreme Rice,United States of America,Crowley,,IFT FIRST Expo 2026,,,3377839777,,,,South Building — 4517,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01271020,,,,,,,,partial,2
"Suzanne's Specialties, Inc.",United States,New Brunswick,,IFT FIRST Expo 2026,https://suzannes-specialties.com/,,800-762-2135,,https://www.instagram.com/suzannesspecialtiesinc,https://www.facebook.com/suzannesspecialties,South Building — 1553 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00135767,,,,,,,,partial,2
Swan Neck Bio,Denmark,Kastrup,,IFT FIRST Expo 2026,https://www.swanneck.bio/,enquiries@swanneck.bio,+45 3115 3553,https://www.linkedin.com/company/swan-neck-bio,,http://www.facebook.com/2008/fbml,South Building — ST19 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01275618,,,,,,,,partial,2
Sweet Additions Inc,United States,Palm Beach Gardens,,IFT FIRST Expo 2026,https://www.sweetadditions.com/,customerservice@sweetadditions.com,33410 212,https://www.linkedin.com/authwall,https://www.instagram.com/sweetadditionsusa,https://www.facebook.com/SweetAdditionsUSA,South Building — 1253 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00431104,,,,,,,,partial,2
Sweet Harvest Foods,United States of America,Cannon Falls,,IFT FIRST Expo 2026,https://www.sweetharvestfoods.com,,507-263-8599,https://www.linkedin.com/company/sweetharvestfoods,,,South Building — 1717,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00159322,,,,,,,,partial,2
Sweet Solutions LLC,United States of America,Plainfield,,IFT FIRST Expo 2026,https://www.thesweetsolutions.com,,+16303642843,https://www.linkedin.com/company/the-sweet-solutions/posts,,,South Building — 671,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00019259,,,,,,,,partial,2
SYENSQO,United States of America,Lawrence,,IFT FIRST Expo 2026,https://www.syensqo.com/,,,https://www.linkedin.com/company/syensqo,,,South Building — 145,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01248461,,,,,,,,partial,2
Symbio Bioculinary,United States of America,Bloomington,,IFT FIRST Expo 2026,https://symbiobc.com/,,3144202976,,,,South Building — ST84 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01263591,,,,,,,,partial,2
Symega Food Ingredients Ltd,India,Ernakulam,,IFT FIRST Expo 2026,http://www.symega.com,info@symega.com,+91-484-2734555,https://www.linkedin.com/company/symegafoodingredients,https://www.instagram.com/symega_official,https://www.facebook.com/symegafoodingredients,South Building — 4438,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01268104,,,,,,,,partial,2
Sympatec Inc,United States,Pennington,,IFT FIRST Expo 2026,http://www.sympatec.com,info@sympatec.com,+49 5323 717 0,https://www.linkedin.com/company/sympatec-gmbh,,,South Building — 3357 — Food Manufacturing Equipment Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00292057,,,,,,,,partial,2
Syner Tech,United States of America,Ogden,,IFT FIRST Expo 2026,http://www.synertechusa.com,orders@synertechusa.com,385-900-7460,https://www.linkedin.com/company/synertech-automation,,https://www.facebook.com/SynerTechAutomation,South Building — 604,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01275614,,,,,,,,partial,2
Synthite USA Inc.,United States,Oak Park,,IFT FIRST Expo 2026,https://www.synthite.com,,1(708)846-8551,https://www.linkedin.com/company/synthite,https://www.instagram.com/synthite,https://www.facebook.com/synthite,South Building — 3828,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00369949,,,,,,,,partial,2
TA Instruments,United States,New Caslte,,IFT FIRST Expo 2026,https://www.tainstruments.com/,,302-427-4000,https://www.linkedin.com/company/ta-instruments,,,South Building — 2682,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00025419,,,,,,,,partial,2
Tanbo Food Ingredients,Egypt,Giza,,IFT FIRST Expo 2026,https://tanbofoods.com,info@tanbofoods.com,+202 38383840,https://www.linkedin.com/company/30710298,,,South Building — 1761 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01223006,,,,,,,,partial,2
Target Flavors,United States of America,Newport News,,IFT FIRST Expo 2026,https://targetflavors.com/,,1-800-538-3350,https://www.linkedin.com/company/target-flavors-inc,,,South Building — 1114,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01236527,,,,,,,,partial,2
TasteWorks Flavors,United States of America,Branchburg,,IFT FIRST Expo 2026,http://www.tasteworksflavors.com,info@tasteworksflavors.com,2026 2026,,,,South Building — 3615,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01236528,,,,,,,,partial,2
TAT Nisasta San Ve Tic A. S.,Turkey,Adana,,IFT FIRST Expo 2026,http://www.tatnisasta.com.tr,info@tatnisasta.com.tr,+90 322 394 38 78,https://www.linkedin.com/company/tatnisasta,https://www.instagram.com/tatnisasta,,South Building — 4246,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01175127,,,,,,,,partial,2
Tate & Lyle,United States,Hoffman Estates,,IFT FIRST Expo 2026,https://www.tateandlyle.com,,+49 0 451-1604-0,https://www.linkedin.com/company/tate-&-lyle,,https://www.facebook.com/tr,South Building — MR 3687,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00013045,,,,,,,,partial,2
tec5USA,United States of America,Planview,,IFT FIRST Expo 2026,https://www.tec5usa.com,,516 653-2000,,,,South Building — 4760,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00968166,,,,,,,,partial,2
Techno (Fujian) Food Ingredients Co Ltd,China,Yongan,,IFT FIRST Expo 2026,https://www.techno-fi.com/en/,sales@techno-fi.com,+1-626-288-8478,https://www.linkedin.com/company/techno-food-ingredients-inc,,https://www.facebook.com/Techno-Food-Ingredients-Co-Ltd-1465752510359268,South Building — 2910,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00093266,,,,,,,,partial,2
TechSource Systems,United States of America,Hurricane,,IFT FIRST Expo 2026,https://techsourcesystems.com/index.php,,3854503828,,,,South Building — 3355 — Food Manufacturing Equipment Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01229572,,,,,,,,partial,2
Tentamus,United States of America,Fredericksburg,,IFT FIRST Expo 2026,https://www.tentamus.com/north-america,hello@tentamus.com,https://wa.me/15558263278,https://www.linkedin.com/company/tentamus-group,https://www.instagram.com/tentamus,https://www.facebook.com/Tentamus,South Building — 1581,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01242359,,,,,,,,partial,2
Tenzo,United States of America,Los Angeles,,IFT FIRST Expo 2026,https://www.tenzotea.co,,585-737-4744,,,,South Building — 1664 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01242734,,,,,,,,partial,2
Terra Nostra Organics,United States of America,Palo Alto,,IFT FIRST Expo 2026,https://www.terranostra.com/,hello@terranostra.com,650- 514- 5101,https://www.linkedin.com/company/terra-nostra-organics,https://www.instagram.com/terra.nostra.organics,,South Building — 1361 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01243243,,,,,,,,partial,2
Tetra Pak Inc.,United States of America,Denton,,IFT FIRST Expo 2026,https://www.tetrapakusa.com,,17056308,http://www.linkedin.com/company/tetra-pak,https://www.instagram.com/tetrapak,https://www.facebook.com/TetraPak,South Building — 1779,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00006457,,,,,,,,partial,2
Texas A&M University - Department of Food Science & Technology,United States of America,College Station,,IFT FIRST Expo 2026,https://foodscience.tamu.edu/,casey.flint@ag.tamu.edu,2025 2026,https://www.linkedin.com/company/tamufstc,https://www.instagram.com/tamufstc,https://www.facebook.com/tamufstc,South Building — 1680,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01274047,,,,,,,,partial,2
Texture Technologies Corp.,United States,Hamilton,,IFT FIRST Expo 2026,https://www.texturetechnologies.com/,sales@texturetechnologies.com,+19144720531,https://www.linkedin.com/company/texture-technologies,https://www.instagram.com/texturetechnologies,https://www.facebook.com/TextureTechnologies,South Building — 2856,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00014816,,,,,,,,partial,2
TFT Logistica,Mexico,San Francisco Chilpan,,IFT FIRST Expo 2026,https://www.tftlogistica.com/,tftswit@tftlogistica.com,https://api.whatsapp.com/send?phone=5518266987,https://mx.linkedin.com/company/tftlogistica,https://www.instagram.com/tft_logistica,https://www.facebook.com/TFTlogisticamx,South Building — 4751,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01273579,,,,,,,,partial,2
The Better Meat Co.,United States of America,Sacramento,,IFT FIRST Expo 2026,https://www.bettermeat.co/,hello@bettermeat.co,6107819552,https://www.linkedin.com/company/bettermeatco,https://www.instagram.com/bettermeatco,http://www.facebook.com/2008/fbml,South Building — 4749,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01273332,,,,,,,,partial,2
The EVERY Company,United States of America,Daly City,,IFT FIRST Expo 2026,https://every.com/,,2002-2026,https://www.linkedin.com/company/theeverycompany,https://www.instagram.com/theeverycompany,https://www.facebook.com/theEVERYcompany,South Building — 4160,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00996744,,,,,,,,partial,2
The Iidea Company,United States,San Diego,,IFT FIRST Expo 2026,http://www.iidea.com.mx,info@iidea.com.mx,+1 619 274 8998,https://www.linkedin.com/company/the-iidea-company,https://www.instagram.com/theiideacompany,https://www.facebook.com/theiideacompany,South Building — 1364 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00663028,,,,,,,,partial,2
The Morning Star Company,United States of America,Los Banos,,IFT FIRST Expo 2026,https://www.morningstarco.com/,payroll@morningstarco.com,+1 209.826.8000,https://www.linkedin.com/company/the-morning-star-company,,https://www.facebook.com/tr,South Building — 142,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01268703,,,,,,,,partial,2
The Mushroom Company,United States,Cambridge,,IFT FIRST Expo 2026,http://www.themushroomcompany.com,,410-221-8971,https://www.linkedin.com/company/the-mushroom-company-part-of-the-south-mill-champs-family/posts,,,South Building — 3607,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00004571,,,,,,,,partial,2
The Neil Jones Food Company,United States,Vancouver,,IFT FIRST Expo 2026,https://neiljonesfoodcompany.com/,,800-543-4356,https://www.linkedin.com/company/neiljonesfoodcompany,https://www.instagram.com/neiljonesfoodcompany,https://www.facebook.com/neiljonesfoodcompany,South Building — 4422,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00108182,,,,,,,,partial,2
The Ohio State University,United States,Columbus,,IFT FIRST Expo 2026,http://fst.osu.edu,,614-292-6281,,https://www.instagram.com/osufoodscience,https://www.facebook.com/osufsc,South Building — 2607,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00004900,,,,,,,,partial,2
"The Perfect Purée of Napa Valley, LLC",United States of America,Napa,,IFT FIRST Expo 2026,http://www.perfectpuree.com,info@perfectpuree.com,707 261-5100,https://www.linkedin.com/company/15737366/admin,https://www.instagram.com/theperfectpuree,https://www.facebook.com/theperfectpuree,South Building — 1715,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01274340,,,,,,,,partial,2
The Wright Group,United States,Lafayette,,IFT FIRST Expo 2026,https://www.thewrightgroup.net/,,800 201-3096,https://www.linkedin.com/company/wright-enrichment,,https://www.facebook.com/innovatewithtwg,South Building — 2819,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00060363,,,,,,,,partial,2
Third Wave Bioactives,United States of America,Wauwatosa,,IFT FIRST Expo 2026,https://www.thirdwavebio.com/,info@thirdwavebio.com,414 343-6215,https://www.linkedin.com/company/third-wave-bioactives,https://www.instagram.com/thirdwavebio,http://www.facebook.com/2008/fbml,South Building — 3610,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00991130,,,,,,,,partial,2
"Tianjin Norland Biotech Co., Ltd",China,Tianjin,,IFT FIRST Expo 2026,http://www.greenjoyalgae.com,,15502274502,,,,South Building — 1576,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01268713,,,,,,,,partial,2
"Tianzhen Bocheng Vegetables Co.,Ltd.",China,Datong,,IFT FIRST Expo 2026,https://www.bocfoods.com/,sale@bocfoods.com,+86 186-1352-8588,,,,South Building — 1909,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01102993,,,,,,,,partial,2
"Tilley Distribution, Inc.",United States,Middle River,,IFT FIRST Expo 2026,https://www.tilleydistribution.com,orders_mi@tilleydistribution.com,+55 11 3060-9150,https://www.linkedin.com/company/tilleycompany,,,South Building — 1844,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00060462,,,,,,,,partial,2
"TLC Ingredients, Inc.",United States of America,Crest Hill,,IFT FIRST Expo 2026,http://www.tlcingredients.com,sales@tlcingredients.com,+18157239900,https://www.linkedin.com/search/results/all,,https://www.facebook.com/tlcingredients,South Building — 4510,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00082732,,,,,,,,partial,2
Tomorrow Taste,United States of America,San Carlos,,IFT FIRST Expo 2026,https://www.tomorrowtaste.com/,,6266608775,,,,South Building — ST48 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01276661,,,,,,,,partial,2
TOOTSI IMPEX USA,United States of America,Montclair,,IFT FIRST Expo 2026,https://tootsi.com/,,2010 - 2025,https://www.linkedin.com/company/tootsi-impex-inc,,,South Building — 1765 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01189178,,,,,,,,partial,2
Topchance Foods Inc,Canada,Richmond Hill,,IFT FIRST Expo 2026,https://www.topchancefoods.com,info@topchancefoods.com,+1 888 527-8818,,,,South Building — 4229,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00941537,,,,,,,,partial,2
Totally Mushrooms LLC,United States of America,Nashville,,IFT FIRST Expo 2026,http://totallymushrooms.com,user@domain.com,615-627-8832,https://www.linkedin.com/company/squarespace,http://instagram.com/squarespace,http://www.facebook.com/2008/fbml,South Building — ST58 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01275733,,,,,,,,partial,2
TraceGains Inc,United States of America,Broomfield,,IFT FIRST Expo 2026,https://tracegains.com/,info@tracegains.com,80021 720 465-9400,https://www.linkedin.com/company/tracegains-inc-,https://www.instagram.com/tracegains,https://www.facebook.com/TraceGainsInc,South Building — 2575,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00162749,,,,,,,,partial,2
Tradin Organic,United States,aptos,,IFT FIRST Expo 2026,https://www.tradinorganic.com/,info@tradinorganic.com,+7909901,https://www.linkedin.com/company/tradin-organic-agriculture-b-v-,https://www.instagram.com/tradinorganic,https://www.facebook.com/tradinorganic,South Building — 1652 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00022720,,,,,,,,partial,2
Traina Foods,United States of America,Patterson,,IFT FIRST Expo 2026,http://TRAINA.COM,cropped-traina_favicon@2x-270x270.png,209 892-5472,https://www.linkedin.com/company/traina-foods,,https://www.facebook.com/Trainafoods,South Building — 4256,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00025260,,,,,,,,partial,2
"Tree Top, Inc.",United States of America,Selah,,IFT FIRST Expo 2026,https://treetop.com,,98942-0248,https://www.linkedin.com/company/tree-top-inc.,https://instagram.com/treetopinc,https://www.facebook.com/TreeTop,South Building — 3303,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00006571,,,,,,,,partial,2
Trustwell,United States of America,Beaverton,,IFT FIRST Expo 2026,https://www.trustwell.com/,info@trustwell.com,503-585-6242,https://www.linkedin.com/company/trustwell-llc,https://www.instagram.com/trustwell.connect,https://www.facebook.com/trustwell.connect,South Building — 305,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00020728,,,,,,,,partial,2
Tulkoff Food Products Inc,United States,Baltimore,,IFT FIRST Expo 2026,https://www.tulkoff.com/,,800 638-7343,https://www.linkedin.com/company/tulkoff-food-products-inc,https://www.instagram.com/tulkofffoods,https://www.facebook.com/tulkoff,South Building — 4115,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00024450,,,,,,,,partial,2
Turing Labs,United States of America,Sunnyvale,,IFT FIRST Expo 2026,https://www.turingsaas.com/,info@turingsaas.com,628 600-1888,https://www.linkedin.com/company/turing-labs-inc,,,South Building — ST45 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01276622,,,,,,,,partial,2
U.S. Soy,United States,Chesterfield,,IFT FIRST Expo 2026,https://ussoy.org/,,206-229-6515,https://www.linkedin.com/company/ussoy-org,https://www.instagram.com/u.s.soy,https://www.facebook.com/ussoyforagrowingworld,South Building — 1838,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00102667,,,,,,,,partial,2
