Company,Category,Country,Stand,IFE Profile,Relevant,LinkedIn Search,Apollo Search,Contact Name,Contact Title,Contact LinkedIn,AI Message,Status,Interest Level,Notes,enrichment_status,score
Thai Grocer,Stand: N1079,,Stand: N1079,https://www.ife.co.ukexhibitors/thai-grocer,,https://www.linkedin.com/search/results/companies/?keywords=Thai%20Grocer,https://app.apollo.io/#/companies?q_organization_name=Thai%20Grocer,,,,,New,,,partial,0
Thai Tana Ltd,Stand: N2518,,Stand: N2518,https://www.ife.co.ukexhibitors/thai-tana-1,,https://www.linkedin.com/search/results/companies/?keywords=Thai%20Tana%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Thai%20Tana%20Ltd,,,,,New,,,partial,0
Thai Wah Public Company Limited,Stand: N2516,,Stand: N2516,https://www.ife.co.ukexhibitors/thai-wah-public-company-limited-1,,https://www.linkedin.com/search/results/companies/?keywords=Thai%20Wah%20Public%20Company%20Limited,https://app.apollo.io/#/companies?q_organization_name=Thai%20Wah%20Public%20Company%20Limited,,,,,New,,,partial,0
The Burnt Chef Project,Stand: S1215,,Stand: S1215,https://www.ife.co.ukexhibitors/burnt-chef-project,,https://www.linkedin.com/search/results/companies/?keywords=The%20Burnt%20Chef%20Project,https://app.apollo.io/#/companies?q_organization_name=The%20Burnt%20Chef%20Project,,,,,New,,,partial,0
The Canine Menu,Stand: S1931,,Stand: S1931,https://www.ife.co.ukexhibitors/canine-menu-1,,https://www.linkedin.com/search/results/companies/?keywords=The%20Canine%20Menu,https://app.apollo.io/#/companies?q_organization_name=The%20Canine%20Menu,,,,,New,,,partial,0
The Chefs' Forum,Stand: S866,,Stand: S866,https://www.ife.co.ukexhibitors/chefs-forum-1,,https://www.linkedin.com/search/results/companies/?keywords=The%20Chefs'%20Forum,https://app.apollo.io/#/companies?q_organization_name=The%20Chefs'%20Forum,,,,,New,,,partial,0
The Christmas Decorators,Stand: S713,,Stand: S713,https://www.ife.co.ukexhibitors/christmas-decorators,,https://www.linkedin.com/search/results/companies/?keywords=The%20Christmas%20Decorators,https://app.apollo.io/#/companies?q_organization_name=The%20Christmas%20Decorators,,,,,New,,,partial,0
The Coconut Company,Stand: N634,,Stand: N634,https://www.ife.co.ukexhibitors/coconut-company-1,,https://www.linkedin.com/search/results/companies/?keywords=The%20Coconut%20Company,https://app.apollo.io/#/companies?q_organization_name=The%20Coconut%20Company,,,,,New,,,partial,0
The Craft Distilling Business,Stand: S1841,,Stand: S1841,https://www.ife.co.ukexhibitors/craft-distilling-business,,https://www.linkedin.com/search/results/companies/?keywords=The%20Craft%20Distilling%20Business,https://app.apollo.io/#/companies?q_organization_name=The%20Craft%20Distilling%20Business,,,,,New,,,partial,0
The Deli Society,Stand: N3485,,Stand: N3485,https://www.ife.co.ukexhibitors/deli-society,,https://www.linkedin.com/search/results/companies/?keywords=The%20Deli%20Society,https://app.apollo.io/#/companies?q_organization_name=The%20Deli%20Society,,,,,New,,,partial,0
The Ethical Dairy,Stand: N911,,Stand: N911,https://www.ife.co.ukexhibitors/ethical-dairy-1,YES,https://www.linkedin.com/search/results/companies/?keywords=The%20Ethical%20Dairy,https://app.apollo.io/#/companies?q_organization_name=The%20Ethical%20Dairy,,,,,New,,,partial,0
The Farmer's Son,Stand: N1053,,Stand: N1053,https://www.ife.co.ukexhibitors/farmers-son,,https://www.linkedin.com/search/results/companies/?keywords=The%20Farmer's%20Son,https://app.apollo.io/#/companies?q_organization_name=The%20Farmer's%20Son,,,,,New,,,partial,0
The Grumpy Pigs,Stand: N3968,,Stand: N3968,https://www.ife.co.ukexhibitors/grumpy-pigs,,https://www.linkedin.com/search/results/companies/?keywords=The%20Grumpy%20Pigs,https://app.apollo.io/#/companies?q_organization_name=The%20Grumpy%20Pigs,,,,,New,,,partial,0
The Hungry Boar,Stand: N4150,,Stand: N4150,https://www.ife.co.ukexhibitors/hungry-boar-2,,https://www.linkedin.com/search/results/companies/?keywords=The%20Hungry%20Boar,https://app.apollo.io/#/companies?q_organization_name=The%20Hungry%20Boar,,,,,New,,,partial,0
The Hydrogen Innovation Company,Stand: N650,,Stand: N650,https://www.ife.co.ukexhibitors/hydrogen-innovation-company,,https://www.linkedin.com/search/results/companies/?keywords=The%20Hydrogen%20Innovation%20Company,https://app.apollo.io/#/companies?q_organization_name=The%20Hydrogen%20Innovation%20Company,,,,,New,,,partial,0
The Institute Of Hospitality,Stand: S1059,,Stand: S1059,https://www.ife.co.ukexhibitors/institute-hospitality,,https://www.linkedin.com/search/results/companies/?keywords=The%20Institute%20Of%20Hospitality,https://app.apollo.io/#/companies?q_organization_name=The%20Institute%20Of%20Hospitality,,,,,New,,,partial,0
The Isle of Wight Biscuit Company,Stand: N3475,,Stand: N3475,https://www.ife.co.ukexhibitors/isle-wight-biscuit-company,,https://www.linkedin.com/search/results/companies/?keywords=The%20Isle%20of%20Wight%20Biscuit%20Company,https://app.apollo.io/#/companies?q_organization_name=The%20Isle%20of%20Wight%20Biscuit%20Company,,,,,New,,,partial,0
The Magnum Ice Cream Company,Stand: S771,,Stand: S771,https://www.ife.co.ukexhibitors/magnum-ice-cream-company-1,,https://www.linkedin.com/search/results/companies/?keywords=The%20Magnum%20Ice%20Cream%20Company,https://app.apollo.io/#/companies?q_organization_name=The%20Magnum%20Ice%20Cream%20Company,,,,,New,,,partial,0
The Mighty Kitchen,Stand: N939,,Stand: N939,https://www.ife.co.ukexhibitors/mighty-kitchen,,https://www.linkedin.com/search/results/companies/?keywords=The%20Mighty%20Kitchen,https://app.apollo.io/#/companies?q_organization_name=The%20Mighty%20Kitchen,,,,,New,,,partial,0
The Original Patty Co.,Stand: N4070,,Stand: N4070,https://www.ife.co.ukexhibitors/original-patty-co,,https://www.linkedin.com/search/results/companies/?keywords=The%20Original%20Patty%20Co.,https://app.apollo.io/#/companies?q_organization_name=The%20Original%20Patty%20Co.,,,,,New,,,partial,0
The Pickle Juice Company,Stand: N1430e,,Stand: N1430e,https://www.ife.co.ukexhibitors/pickle-juice-company,YES,https://www.linkedin.com/search/results/companies/?keywords=The%20Pickle%20Juice%20Company,https://app.apollo.io/#/companies?q_organization_name=The%20Pickle%20Juice%20Company,,,,,New,,,partial,0
The Potato Chef,Stand: N2368,,Stand: N2368,https://www.ife.co.ukexhibitors/potato-chef,,https://www.linkedin.com/search/results/companies/?keywords=The%20Potato%20Chef,https://app.apollo.io/#/companies?q_organization_name=The%20Potato%20Chef,,,,,New,,,partial,0
The Printed Cup Company,Stand: S578,,Stand: S578,https://www.ife.co.ukexhibitors/printed-cup-company,,https://www.linkedin.com/search/results/companies/?keywords=The%20Printed%20Cup%20Company,https://app.apollo.io/#/companies?q_organization_name=The%20Printed%20Cup%20Company,,,,,New,,,partial,0
The Roasting Company Limited,Stand: N3361,,Stand: N3361,https://www.ife.co.ukexhibitors/roasting-company-limited-1,,https://www.linkedin.com/search/results/companies/?keywords=The%20Roasting%20Company%20Limited,https://app.apollo.io/#/companies?q_organization_name=The%20Roasting%20Company%20Limited,,,,,New,,,partial,0
The Sausage Roll Sanctuary,Stand: S1820,,Stand: S1820,https://www.ife.co.ukexhibitors/sausage-roll-sanctuary-1,,https://www.linkedin.com/search/results/companies/?keywords=The%20Sausage%20Roll%20Sanctuary,https://app.apollo.io/#/companies?q_organization_name=The%20Sausage%20Roll%20Sanctuary,,,,,New,,,partial,0
The Vegan Trademark,Stand: N281n,,Stand: N281n,https://www.ife.co.ukexhibitors/vegan-trademark,,https://www.linkedin.com/search/results/companies/?keywords=The%20Vegan%20Trademark,https://app.apollo.io/#/companies?q_organization_name=The%20Vegan%20Trademark,,,,,New,,,partial,0
The Vegetarian Society,Stand: N1268C,,Stand: N1268C,https://www.ife.co.ukexhibitors/vegetarian-society-1,,https://www.linkedin.com/search/results/companies/?keywords=The%20Vegetarian%20Society,https://app.apollo.io/#/companies?q_organization_name=The%20Vegetarian%20Society,,,,,New,,,partial,0
THE VIDA WORLD SDN BHD,Stand: N4915,,Stand: N4915,https://www.ife.co.ukexhibitors/vida-world-sdn-bhd,,https://www.linkedin.com/search/results/companies/?keywords=THE%20VIDA%20WORLD%20SDN%20BHD,https://app.apollo.io/#/companies?q_organization_name=THE%20VIDA%20WORLD%20SDN%20BHD,,,,,New,,,partial,0
Thirst Quenchers UK Ltd,Stand: N5010,,Stand: N5010,https://www.ife.co.ukexhibitors/thirst-quenchers-uk,,https://www.linkedin.com/search/results/companies/?keywords=Thirst%20Quenchers%20UK%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Thirst%20Quenchers%20UK%20Ltd,,,,,New,,,partial,0
THOMAS EXPORT,Stand: N4510d,,Stand: N4510d,https://www.ife.co.ukexhibitors/thomas-export,,https://www.linkedin.com/search/results/companies/?keywords=THOMAS%20EXPORT,https://app.apollo.io/#/companies?q_organization_name=THOMAS%20EXPORT,,,,,New,,,partial,0
Thomas Foods International,Stand: S1010,,Stand: S1010,https://www.ife.co.ukexhibitors/thomas-foods-international,YES,https://www.linkedin.com/search/results/companies/?keywords=Thomas%20Foods%20International,https://app.apollo.io/#/companies?q_organization_name=Thomas%20Foods%20International,,,,,New,,,partial,0
Three Bears LLC,Stand: N4116,,Stand: N4116,https://www.ife.co.ukexhibitors/three-bears-llc,,https://www.linkedin.com/search/results/companies/?keywords=Three%20Bears%20LLC,https://app.apollo.io/#/companies?q_organization_name=Three%20Bears%20LLC,,,,,New,,,partial,0
Threesixty Design,Stand: N529,,Stand: N529,https://www.ife.co.ukexhibitors/threesixty-design,,https://www.linkedin.com/search/results/companies/?keywords=Threesixty%20Design,https://app.apollo.io/#/companies?q_organization_name=Threesixty%20Design,,,,,New,,,partial,0
Timage & Co Ltd,Stand: S224,,Stand: S224,https://www.ife.co.ukexhibitors/timage-co,,https://www.linkedin.com/search/results/companies/?keywords=Timage%20&%20Co%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Timage%20&%20Co%20Ltd,,,,,New,,,partial,0
TISHAS FOOD MANUFACTURING SDN BHD,Stand: N1210,,Stand: N1210,https://www.ife.co.ukexhibitors/tishas-food-manufacturing-sdn-bhd,YES,https://www.linkedin.com/search/results/companies/?keywords=TISHAS%20FOOD%20MANUFACTURING%20SDN%20BHD,https://app.apollo.io/#/companies?q_organization_name=TISHAS%20FOOD%20MANUFACTURING%20SDN%20BHD,,,,,New,,,partial,0
Titanic Brewery,Stand: Taproom E,,Stand: Taproom E,https://www.ife.co.ukexhibitors/titanic-brewery-1,,https://www.linkedin.com/search/results/companies/?keywords=Titanic%20Brewery,https://app.apollo.io/#/companies?q_organization_name=Titanic%20Brewery,,,,,New,,,partial,0
Tokyo Hachioji Distillery,Stand: S2050,,Stand: S2050,https://www.ife.co.ukexhibitors/tokyo-hachioji-distillery-1,,https://www.linkedin.com/search/results/companies/?keywords=Tokyo%20Hachioji%20Distillery,https://app.apollo.io/#/companies?q_organization_name=Tokyo%20Hachioji%20Distillery,,,,,New,,,partial,0
TOLGA GARDEN,Stand: N1650,,Stand: N1650,https://www.ife.co.ukexhibitors/tolga-garden,,https://www.linkedin.com/search/results/companies/?keywords=TOLGA%20GARDEN,https://app.apollo.io/#/companies?q_organization_name=TOLGA%20GARDEN,,,,,New,,,partial,0
Tomadini,Stand: N2030h,,Stand: N2030h,https://www.ife.co.ukexhibitors/tomadini,,https://www.linkedin.com/search/results/companies/?keywords=Tomadini,https://app.apollo.io/#/companies?q_organization_name=Tomadini,,,,,New,,,partial,0
Top Choice Poultry,Stand: N4156,,Stand: N4156,https://www.ife.co.ukexhibitors/top-choice-poultry,,https://www.linkedin.com/search/results/companies/?keywords=Top%20Choice%20Poultry,https://app.apollo.io/#/companies?q_organization_name=Top%20Choice%20Poultry,,,,,New,,,partial,0
Top Nut,Stand: N811,,Stand: N811,https://www.ife.co.ukexhibitors/top-nut-1,,https://www.linkedin.com/search/results/companies/?keywords=Top%20Nut,https://app.apollo.io/#/companies?q_organization_name=Top%20Nut,,,,,New,,,partial,0
Torr FoodTech,Stand: N3338,,Stand: N3338,https://www.ife.co.ukexhibitors/torr-foodtech,YES,https://www.linkedin.com/search/results/companies/?keywords=Torr%20FoodTech,https://app.apollo.io/#/companies?q_organization_name=Torr%20FoodTech,,,,,New,,,partial,0
TOSTADEROS SOL DE DE ALBA,Stand: N2936,,Stand: N2936,https://www.ife.co.ukexhibitors/tostaderos-sol-de-de-alba-franjuba-pan,,https://www.linkedin.com/search/results/companies/?keywords=TOSTADEROS%20SOL%20DE%20DE%20ALBA,https://app.apollo.io/#/companies?q_organization_name=TOSTADEROS%20SOL%20DE%20DE%20ALBA,,,,,New,,,partial,0
Traiteur De Paris,Stand: N3600,,Stand: N3600,https://www.ife.co.ukexhibitors/traiteur-de-paris,,https://www.linkedin.com/search/results/companies/?keywords=Traiteur%20De%20Paris,https://app.apollo.io/#/companies?q_organization_name=Traiteur%20De%20Paris,,,,,New,,,partial,0
Tropical Sun Foods,Stand: N3041,,Stand: N3041,https://www.ife.co.ukexhibitors/wanis-international-1,YES,https://www.linkedin.com/search/results/companies/?keywords=Tropical%20Sun%20Foods,https://app.apollo.io/#/companies?q_organization_name=Tropical%20Sun%20Foods,,,,,New,,,partial,0
Truffleat,Stand: N2050k,,Stand: N2050k,https://www.ife.co.ukexhibitors/truffleat,,https://www.linkedin.com/search/results/companies/?keywords=Truffleat,https://app.apollo.io/#/companies?q_organization_name=Truffleat,,,,,New,,,partial,0
TSANOS BAKERY,Stand: N2110b,,Stand: N2110b,https://www.ife.co.ukexhibitors/tsanos-bakery,YES,https://www.linkedin.com/search/results/companies/?keywords=TSANOS%20BAKERY,https://app.apollo.io/#/companies?q_organization_name=TSANOS%20BAKERY,,,,,New,,,partial,0
TT ICE TEA,Stand: N5044,,Stand: N5044,https://www.ife.co.ukexhibitors/tt-ice-tea,YES,https://www.linkedin.com/search/results/companies/?keywords=TT%20ICE%20TEA,https://app.apollo.io/#/companies?q_organization_name=TT%20ICE%20TEA,,,,,New,,,partial,0
Tubzee's - Manufacturers of Luxury Ice Cream Products,Stand: N4034,,Stand: N4034,https://www.ife.co.ukexhibitors/tubzees-manufacturers-luxury-ice-cream-products-1,,https://www.linkedin.com/search/results/companies/?keywords=Tubzee's%20-%20Manufacturers%20of%20Luxury%20Ice%20Cream%20Products,https://app.apollo.io/#/companies?q_organization_name=Tubzee's%20-%20Manufacturers%20of%20Luxury%20Ice%20Cream%20Products,,,,,New,,,partial,0
Tudor Tea & Coffee Ltd,Stand: S775,,Stand: S775,https://www.ife.co.ukexhibitors/tudor-tea-coffee-1,YES,https://www.linkedin.com/search/results/companies/?keywords=Tudor%20Tea%20&%20Coffee%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Tudor%20Tea%20&%20Coffee%20Ltd,,,,,New,,,partial,0
TULIP INTERNATIONAL INC.,Stand: N4952,,Stand: N4952,https://www.ife.co.ukexhibitors/tulip-international-inc,,https://www.linkedin.com/search/results/companies/?keywords=TULIP%20INTERNATIONAL%20INC.,https://app.apollo.io/#/companies?q_organization_name=TULIP%20INTERNATIONAL%20INC.,,,,,New,,,partial,0
Tunisian Olive Oil - Packtec,Stand: N4610c,,Stand: N4610c,https://www.ife.co.ukexhibitors/tunisian-olive-oil-packtec,,https://www.linkedin.com/search/results/companies/?keywords=Tunisian%20Olive%20Oil%20-%20Packtec,https://app.apollo.io/#/companies?q_organization_name=Tunisian%20Olive%20Oil%20-%20Packtec,,,,,New,,,partial,0
Twilight Trees,Stand: S551,,Stand: S551,https://www.ife.co.ukexhibitors/twilight-trees,,https://www.linkedin.com/search/results/companies/?keywords=Twilight%20Trees,https://app.apollo.io/#/companies?q_organization_name=Twilight%20Trees,,,,,New,,,partial,0
Two Counties Foods Limited,Stand: N4016,,Stand: N4016,https://www.ife.co.ukexhibitors/two-counties-foods-limited,YES,https://www.linkedin.com/search/results/companies/?keywords=Two%20Counties%20Foods%20Limited,https://app.apollo.io/#/companies?q_organization_name=Two%20Counties%20Foods%20Limited,,,,,New,,,partial,0
Typhoon Ltd,Stand: S810,,Stand: S810,https://www.ife.co.ukexhibitors/typhoon,,https://www.linkedin.com/search/results/companies/?keywords=Typhoon%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Typhoon%20Ltd,,,,,New,,,partial,0
Ucsa Ambalaj,Stand: N337,,Stand: N337,https://www.ife.co.ukexhibitors/ucsa-ambalaj-1,,https://www.linkedin.com/search/results/companies/?keywords=Ucsa%20Ambalaj,https://app.apollo.io/#/companies?q_organization_name=Ucsa%20Ambalaj,,,,,New,,,partial,0
UFP,Stand: N270,,Stand: N270,https://www.ife.co.ukexhibitors/ufp-1,,https://www.linkedin.com/search/results/companies/?keywords=UFP,https://app.apollo.io/#/companies?q_organization_name=UFP,,,,,New,,,partial,0
Uganda High Commission,Stand: N2568,,Stand: N2568,https://www.ife.co.ukexhibitors/uganda-high-commission,,https://www.linkedin.com/search/results/companies/?keywords=Uganda%20High%20Commission,https://app.apollo.io/#/companies?q_organization_name=Uganda%20High%20Commission,,,,,New,,,partial,0
UK Export Finance,Stand: N980,Exporters Hub,Stand: N980,https://www.ife.co.ukexhibitors/uk-export-finance,,https://www.linkedin.com/search/results/companies/?keywords=UK%20Export%20Finance,https://app.apollo.io/#/companies?q_organization_name=UK%20Export%20Finance,,,,,New,,,partial,0
UK Food Packaging Ltd,Stand: S1110,,Stand: S1110,https://www.ife.co.ukexhibitors/uk-food-packaging,YES,https://www.linkedin.com/search/results/companies/?keywords=UK%20Food%20Packaging%20Ltd,https://app.apollo.io/#/companies?q_organization_name=UK%20Food%20Packaging%20Ltd,,,,,New,,,partial,0
UK HETAI,Stand: N2580,,Stand: N2580,https://www.ife.co.ukexhibitors/uk-hetai,,https://www.linkedin.com/search/results/companies/?keywords=UK%20HETAI,https://app.apollo.io/#/companies?q_organization_name=UK%20HETAI,,,,,New,,,partial,0
ULAR Farming Group,Stand: N3879,,Stand: N3879,https://www.ife.co.ukexhibitors/ular-farming-group,,https://www.linkedin.com/search/results/companies/?keywords=ULAR%20Farming%20Group,https://app.apollo.io/#/companies?q_organization_name=ULAR%20Farming%20Group,,,,,New,,,partial,0
ULAS,Stand: N3980,,Stand: N3980,https://www.ife.co.ukexhibitors/ulas,,https://www.linkedin.com/search/results/companies/?keywords=ULAS,https://app.apollo.io/#/companies?q_organization_name=ULAS,,,,,New,,,partial,0
Ultimate Cookie Co,Stand: N3678,,Stand: N3678,https://www.ife.co.ukexhibitors/ultimate-cookie-co,,https://www.linkedin.com/search/results/companies/?keywords=Ultimate%20Cookie%20Co,https://app.apollo.io/#/companies?q_organization_name=Ultimate%20Cookie%20Co,,,,,New,,,partial,0
Unigreen,Stand: S1166,,Stand: S1166,https://www.ife.co.ukexhibitors/unigreen,,https://www.linkedin.com/search/results/companies/?keywords=Unigreen,https://app.apollo.io/#/companies?q_organization_name=Unigreen,,,,,New,,,partial,0
Unitech Group,Stand: N232,,Stand: N232,https://www.ife.co.ukexhibitors/unitech-group-1,,https://www.linkedin.com/search/results/companies/?keywords=Unitech%20Group,https://app.apollo.io/#/companies?q_organization_name=Unitech%20Group,,,,,New,,,partial,0
