Company,Category,Country,Stand,IFE Profile,Relevant,Sales Navigator Search,LinkedIn People Search,Apollo Search,Apollo People Search,Contact Name,Contact Title,Contact Email,Website,Description,AI Message,Status,Interest Level,Notes,company_name_scraped,description,phone_scraped,address,linkedin_company_url,industry,enrichment_status,score,Email,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,company_name,phone,linkedin_url
Tazaki Foods,Stand: S1112,,Stand: S1112,https://www.ife.co.ukexhibitors/tazaki-foods,YES,https://www.linkedin.com/sales/search/people?keywords=Tazaki%20Foods&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Tazaki%20Foods&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Tazaki%20Foods,https://app.apollo.io/#/people?q_organization_name=Tazaki%20Foods&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
The Ethical Dairy,Stand: N911,,Stand: N911,https://www.ife.co.ukexhibitors/ethical-dairy-1,YES,https://www.linkedin.com/sales/search/people?keywords=The%20Ethical%20Dairy&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=The%20Ethical%20Dairy&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=The%20Ethical%20Dairy,https://app.apollo.io/#/people?q_organization_name=The%20Ethical%20Dairy&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
The Pickle Juice Company,Stand: N1430e,,Stand: N1430e,https://www.ife.co.ukexhibitors/pickle-juice-company,YES,https://www.linkedin.com/sales/search/people?keywords=The%20Pickle%20Juice%20Company&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=The%20Pickle%20Juice%20Company&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=The%20Pickle%20Juice%20Company,https://app.apollo.io/#/people?q_organization_name=The%20Pickle%20Juice%20Company&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Thomas Foods International,Stand: S1010,,Stand: S1010,https://www.ife.co.ukexhibitors/thomas-foods-international,YES,https://www.linkedin.com/sales/search/people?keywords=Thomas%20Foods%20International&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Thomas%20Foods%20International&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Thomas%20Foods%20International,https://app.apollo.io/#/people?q_organization_name=Thomas%20Foods%20International&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
TISHAS FOOD MANUFACTURING SDN BHD,Stand: N1210,,Stand: N1210,https://www.ife.co.ukexhibitors/tishas-food-manufacturing-sdn-bhd,YES,https://www.linkedin.com/sales/search/people?keywords=TISHAS%20FOOD%20MANUFACTURING%20SDN%20BHD&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=TISHAS%20FOOD%20MANUFACTURING%20SDN%20BHD&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=TISHAS%20FOOD%20MANUFACTURING%20SDN%20BHD,https://app.apollo.io/#/people?q_organization_name=TISHAS%20FOOD%20MANUFACTURING%20SDN%20BHD&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Torr FoodTech,Stand: N3338,,Stand: N3338,https://www.ife.co.ukexhibitors/torr-foodtech,YES,https://www.linkedin.com/sales/search/people?keywords=Torr%20FoodTech&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Torr%20FoodTech&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Torr%20FoodTech,https://app.apollo.io/#/people?q_organization_name=Torr%20FoodTech&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Tropical Sun Foods,Stand: N3041,,Stand: N3041,https://www.ife.co.ukexhibitors/wanis-international-1,YES,https://www.linkedin.com/sales/search/people?keywords=Tropical%20Sun%20Foods&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Tropical%20Sun%20Foods&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Tropical%20Sun%20Foods,https://app.apollo.io/#/people?q_organization_name=Tropical%20Sun%20Foods&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
TSANOS BAKERY,Stand: N2110b,,Stand: N2110b,https://www.ife.co.ukexhibitors/tsanos-bakery,YES,https://www.linkedin.com/sales/search/people?keywords=TSANOS%20BAKERY&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=TSANOS%20BAKERY&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=TSANOS%20BAKERY,https://app.apollo.io/#/people?q_organization_name=TSANOS%20BAKERY&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
TT ICE TEA,Stand: N5044,,Stand: N5044,https://www.ife.co.ukexhibitors/tt-ice-tea,YES,https://www.linkedin.com/sales/search/people?keywords=TT%20ICE%20TEA&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=TT%20ICE%20TEA&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=TT%20ICE%20TEA,https://app.apollo.io/#/people?q_organization_name=TT%20ICE%20TEA&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Tudor Tea & Coffee Ltd,Stand: S775,,Stand: S775,https://www.ife.co.ukexhibitors/tudor-tea-coffee-1,YES,https://www.linkedin.com/sales/search/people?keywords=Tudor%20Tea%20%26%20Coffee%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Tudor%20Tea%20%26%20Coffee%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Tudor%20Tea%20&%20Coffee%20Ltd,https://app.apollo.io/#/people?q_organization_name=Tudor%20Tea%20&%20Coffee%20Ltd&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Two Counties Foods Limited,Stand: N4016,,Stand: N4016,https://www.ife.co.ukexhibitors/two-counties-foods-limited,YES,https://www.linkedin.com/sales/search/people?keywords=Two%20Counties%20Foods%20Limited&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Two%20Counties%20Foods%20Limited&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Two%20Counties%20Foods%20Limited,https://app.apollo.io/#/people?q_organization_name=Two%20Counties%20Foods%20Limited&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
UK Food Packaging Ltd,Stand: S1110,,Stand: S1110,https://www.ife.co.ukexhibitors/uk-food-packaging,YES,https://www.linkedin.com/sales/search/people?keywords=UK%20Food%20Packaging%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=UK%20Food%20Packaging%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=UK%20Food%20Packaging%20Ltd,https://app.apollo.io/#/people?q_organization_name=UK%20Food%20Packaging%20Ltd&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
VEGAN FOODS,Stand: N813,,Stand: N813,https://www.ife.co.ukexhibitors/vegan-foods-1,YES,https://www.linkedin.com/sales/search/people?keywords=VEGAN%20FOODS&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=VEGAN%20FOODS&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=VEGAN%20FOODS,https://app.apollo.io/#/people?q_organization_name=VEGAN%20FOODS&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Veliche Gourmet Belgian Chocolate,Stand: S270,,Stand: S270,https://www.ife.co.ukexhibitors/veliche-gourmet-belgian-chocolate-1,YES,https://www.linkedin.com/sales/search/people?keywords=Veliche%20Gourmet%20Belgian%20Chocolate&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Veliche%20Gourmet%20Belgian%20Chocolate&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Veliche%20Gourmet%20Belgian%20Chocolate,https://app.apollo.io/#/people?q_organization_name=Veliche%20Gourmet%20Belgian%20Chocolate&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Venture Tea (Pvt) Ltd,Stand: S680,,Stand: S680,https://www.ife.co.ukexhibitors/venture-tea-pvt,YES,https://www.linkedin.com/sales/search/people?keywords=Venture%20Tea%20(Pvt)%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Venture%20Tea%20(Pvt)%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Venture%20Tea%20(Pvt)%20Ltd,https://app.apollo.io/#/people?q_organization_name=Venture%20Tea%20(Pvt)%20Ltd&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Vigor spices & seasonings,Stand: N4620,,Stand: N4620,https://www.ife.co.ukexhibitors/vigor-spices-seasonings,YES,https://www.linkedin.com/sales/search/people?keywords=Vigor%20spices%20%26%20seasonings&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Vigor%20spices%20%26%20seasonings&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Vigor%20spices%20&%20seasonings,https://app.apollo.io/#/people?q_organization_name=Vigor%20spices%20&%20seasonings&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Vine Meats,Stand: N4170,,Stand: N4170,https://www.ife.co.ukexhibitors/vine-meats,YES,https://www.linkedin.com/sales/search/people?keywords=Vine%20Meats&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Vine%20Meats&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Vine%20Meats,https://app.apollo.io/#/people?q_organization_name=Vine%20Meats&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
VPac Packaging Leicester Limited,Stand: N250,,Stand: N250,https://www.ife.co.ukexhibitors/vpac-packaging-leicester-limited,YES,https://www.linkedin.com/sales/search/people?keywords=VPac%20Packaging%20Leicester%20Limited&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=VPac%20Packaging%20Leicester%20Limited&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=VPac%20Packaging%20Leicester%20Limited,https://app.apollo.io/#/people?q_organization_name=VPac%20Packaging%20Leicester%20Limited&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Wadifatma factory for foods and milk,Stand: N1750k,,Stand: N1750k,https://www.ife.co.ukexhibitors/wadifatma-factory-foods-milk,YES,https://www.linkedin.com/sales/search/people?keywords=Wadifatma%20factory%20for%20foods%20and%20milk&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Wadifatma%20factory%20for%20foods%20and%20milk&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Wadifatma%20factory%20for%20foods%20and%20milk,https://app.apollo.io/#/people?q_organization_name=Wadifatma%20factory%20for%20foods%20and%20milk&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
"WEIFANG LEGANG FOOD CO., LTD.",Stand: N4450j,,Stand: N4450j,https://www.ife.co.ukexhibitors/weifang-legang-food-co-,YES,"https://www.linkedin.com/sales/search/people?keywords=WEIFANG%20LEGANG%20FOOD%20CO.,%20LTD.&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement","https://www.linkedin.com/search/results/people/?keywords=WEIFANG%20LEGANG%20FOOD%20CO.,%20LTD.&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22","https://app.apollo.io/#/companies?q_organization_name=WEIFANG%20LEGANG%20FOOD%20CO.,%20LTD.","https://app.apollo.io/#/people?q_organization_name=WEIFANG%20LEGANG%20FOOD%20CO.,%20LTD.&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager",,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
White’s Foodservice Equipment,Stand: S126,,Stand: S126,https://www.ife.co.ukexhibitors/whites-foodservice-equipment,YES,https://www.linkedin.com/sales/search/people?keywords=White’s%20Foodservice%20Equipment&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=White’s%20Foodservice%20Equipment&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=White’s%20Foodservice%20Equipment,https://app.apollo.io/#/people?q_organization_name=White’s%20Foodservice%20Equipment&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
